timestamp,date,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1738728000000,2025-02-05T04:00:00.000Z,98040.01000000,98332.41000000,97352.77000000,97864.43000000,3233.50156000,1738742399999,316415929.84229030,553580,1342.52834000,131410232.11471460
1738742400000,2025-02-05T08:00:00.000Z,97864.43000000,98256.00000000,97257.05000000,98198.00000000,3128.59694000,1738756799999,305995540.81329310,506034,1552.72751000,151841658.01299050
1738756800000,2025-02-05T12:00:00.000Z,98198.00000000,99149.00000000,97734.69000000,98116.24000000,5192.00486000,1738771199999,510707494.17210120,836692,2248.69876000,221320059.84038040
1738771200000,2025-02-05T16:00:00.000Z,98116.24000000,98277.02000000,96500.00000000,97370.00000000,4822.00148000,1738785599999,469607207.06819260,1017892,2181.65918000,212467038.73985770
1738785600000,2025-02-05T20:00:00.000Z,97370.00000000,97706.37000000,96155.00000000,96612.43000000,5817.81518000,1738799999999,563775929.76137520,725646,1880.32496000,182274045.71704370
1738800000000,2025-02-06T00:00:00.000Z,96612.44000000,97493.07000000,96430.78000000,97355.67000000,2552.15194000,1738814399999,247622714.82929900,517373,1290.53705000,125191943.97119700
1738814400000,2025-02-06T04:00:00.000Z,97355.66000000,98436.61000000,97273.71000000,98195.61000000,2075.46063000,1738828799999,203290934.22414060,327823,984.88753000,96446902.68686630
1738828800000,2025-02-06T08:00:00.000Z,98195.60000000,99120.00000000,97910.01000000,98877.99000000,2729.43375000,1738843199999,269205952.96516280,451779,1425.06068000,140577980.95856560
1738843200000,2025-02-06T12:00:00.000Z,98877.99000000,99040.09000000,96930.17000000,97333.09000000,6201.57209000,1738857599999,607804168.41376390,1171515,3009.79054000,295033956.86635000
1738857600000,2025-02-06T16:00:00.000Z,97333.09000000,97547.71000000,95676.64000000,95983.00000000,6034.55958000,1738871999999,582521980.78514230,1090072,2832.16563000,273427219.67018950
1738872000000,2025-02-06T20:00:00.000Z,95982.99000000,97093.50000000,95800.00000000,96554.35000000,3922.02606000,1738886399999,378626170.00005150,684245,1719.08906000,165933635.22284050
1738886400000,2025-02-07T00:00:00.000Z,96554.35000000,97805.60000000,96409.65000000,97444.04000000,3156.67580000,1738900799999,306683262.96264770,619055,1594.53424000,154983909.79080320
1738900800000,2025-02-07T04:00:00.000Z,97444.04000000,97883.12000000,96566.00000000,96757.05000000,2473.49968000,1738915199999,240043155.63233860,507722,1040.39224000,100972483.95119130
1738915200000,2025-02-07T08:00:00.000Z,96757.04000000,97750.00000000,96613.24000000,97750.00000000,2223.55235000,1738929599999,216288865.49178960,399461,1176.73132000,114486996.99903980
1738929600000,2025-02-07T12:00:00.000Z,97749.99000000,100137.99000000,97165.51000000,98283.98000000,12394.34552000,1738943999999,1223798079.54241870,1528584,6029.88821000,595427286.66558440
1738944000000,2025-02-07T16:00:00.000Z,98283.98000000,98563.55000000,96856.78000000,96898.56000000,6759.22647000,1738958399999,660963581.19411040,1201919,3311.01455000,323868959.17251680
1738958400000,2025-02-07T20:00:00.000Z,96898.56000000,96944.10000000,95620.34000000,96506.80000000,4786.92083000,1738972799999,459815489.85052920,755715,2096.79314000,201374951.98071640
1738972800000,2025-02-08T00:00:00.000Z,96506.80000000,96880.00000000,96335.42000000,96699.23000000,2006.38123000,1738987199999,193863659.86909060,368221,747.65370000,72250179.61592190
1738987200000,2025-02-08T04:00:00.000Z,96699.24000000,96699.24000000,95785.09000000,96209.92000000,1789.48604000,1739001599999,172143203.65615860,315437,801.24960000,77077045.95541760
1739001600000,2025-02-08T08:00:00.000Z,96209.92000000,96293.48000000,95865.71000000,96120.00000000,1164.01705000,1739015999999,111824536.41498880,226649,606.74783000,58292972.30074550
1739016000000,2025-02-08T12:00:00.000Z,96120.00000000,96517.52000000,95688.00000000,95843.74000000,2499.53256000,1739030399999,240154119.79110800,349708,1112.10461000,106867736.56145320
1739030400000,2025-02-08T16:00:00.000Z,95843.74000000,96750.00000000,95749.88000000,96579.99000000,1536.63554000,1739044799999,147946201.79306650,302670,801.39721000,77160020.60668860
1739044800000,2025-02-08T20:00:00.000Z,96579.99000000,96712.00000000,96358.50000000,96444.74000000,1151.19052000,1739059199999,111108545.99145060,195207,381.37387000,36804809.86451430
1739059200000,2025-02-09T00:00:00.000Z,96444.75000000,97300.00000000,96360.14000000,97300.00000000,2064.37300000,1739073599999,199922569.32051170,304317,1049.37331000,101679341.45699760
1739073600000,2025-02-09T04:00:00.000Z,97299.99000000,97323.09000000,96777.77000000,97057.83000000,1130.18566000,1739087999999,109700343.85909650,186657,554.20512000,53801812.02632900
1739088000000,2025-02-09T08:00:00.000Z,97057.83000000,97294.46000000,96509.96000000,96554.01000000,1810.78846000,1739102399999,175461936.53951440,257198,790.68923000,76619458.64271630
1739102400000,2025-02-09T12:00:00.000Z,96554.01000000,96703.99000000,95700.00000000,96488.15000000,3215.85687000,1739116799999,309537258.18020210,407464,1441.42965000,138796060.35433050
1739116800000,2025-02-09T16:00:00.000Z,96488.14000000,96567.80000000,95888.88000000,96064.74000000,1504.31820000,1739131199999,144760315.22972030,327136,720.67189000,69351794.53086680
1739131200000,2025-02-09T20:00:00.000Z,96064.73000000,96760.00000000,94713.00000000,96462.75000000,4395.39394000,1739145599999,420112729.18175240,810420,2107.35955000,201547131.16403600
1739145600000,2025-02-10T00:00:00.000Z,96462.75000000,97131.47000000,95256.00000000,96814.98000000,4441.97007000,1739159999999,427665815.19767920,858227,2171.24604000,209042943.68437480
1739160000000,2025-02-10T04:00:00.000Z,96814.97000000,97640.02000000,96632.81000000,97429.83000000,3716.17533000,1739174399999,360930695.99973360,511724,1824.81303000,177286940.22630950
1739174400000,2025-02-10T08:00:00.000Z,97429.83000000,97954.69000000,97358.79000000,97661.16000000,3520.47325000,1739188799999,344066791.55797200,385421,1741.32275000,170203635.01509840
1739188800000,2025-02-10T12:00:00.000Z,97661.15000000,98345.00000000,96866.66000000,97218.69000000,4536.33685000,1739203199999,442413669.07113740,815734,2063.04911000,201298613.40592860
1739203200000,2025-02-10T16:00:00.000Z,97218.68000000,97643.29000000,96866.39000000,97376.00000000,2785.34059000,1739217599999,270982603.37416900,619175,1172.50904000,114062553.96482430
1739217600000,2025-02-10T20:00:00.000Z,97376.00000000,97490.71000000,97128.79000000,97430.82000000,1572.57928000,1739231999999,153052477.46809500,285638,634.68332000,61770932.20848350
1739232000000,2025-02-11T00:00:00.000Z,97430.82000000,98149.92000000,97416.62000000,97607.30000000,2024.92177000,1739246399999,198062671.64267370,517016,1025.62614000,100317230.81268920
1739246400000,2025-02-11T04:00:00.000Z,97607.31000000,98478.42000000,97558.99000000,98268.97000000,2586.68133000,1739260799999,254063580.91086120,407323,1172.27019000,115082458.10659110
1739260800000,2025-02-11T08:00:00.000Z,98268.98000000,98330.00000000,97885.62000000,98151.52000000,1703.70026000,1739275199999,167139035.93422180,279844,662.20080000,64970236.19327550
1739275200000,2025-02-11T12:00:00.000Z,98151.51000000,98158.89000000,96595.33000000,97007.53000000,4245.10245000,1739289599999,412484516.14220090,969337,1947.17021000,189213700.63624660
1739289600000,2025-02-11T16:00:00.000Z,97007.54000000,97045.53000000,94876.88000000,95040.82000000,4884.73711000,1739303999999,468375432.50670870,873247,2121.03541000,203301428.40094320
1739304000000,2025-02-11T20:00:00.000Z,95040.81000000,96512.70000000,94928.47000000,95778.20000000,3202.62087000,1739318399999,306409609.24965320,669819,1666.19791000,159435000.72662600
1739318400000,2025-02-12T00:00:00.000Z,95778.21000000,96263.99000000,95100.00000000,95299.27000000,2407.32134000,1739332799999,230476795.90252940,489956,1032.30877000,98826749.30821070
1739332800000,2025-02-12T04:00:00.000Z,95299.28000000,96188.68000000,95267.71000000,96069.58000000,1939.80551000,1739347199999,185796757.15035560,373404,1107.51097000,106106724.55803090
1739347200000,2025-02-12T08:00:00.000Z,96069.58000000,96469.78000000,95913.49000000,96094.65000000,2296.45775000,1739361599999,220887353.12227990,363581,865.52964000,83271161.88553540
1739361600000,2025-02-12T12:00:00.000Z,96094.65000000,96631.66000000,94088.23000000,95816.18000000,11805.54003000,1739375999999,1123671853.41758980,1986948,5459.26660000,519786248.86445010
1739376000000,2025-02-12T16:00:00.000Z,95816.18000000,97700.00000000,95120.30000000,97205.06000000,6689.55876000,1739390399999,647518208.12667310,1058047,3303.85819000,319635165.13402100
1739390400000,2025-02-12T20:00:00.000Z,97205.06000000,98119.99000000,96854.97000000,97869.99000000,4012.48286000,1739404799999,391791200.67493760,720801,2052.23136000,200418207.28988530
1739404800000,2025-02-13T00:00:00.000Z,97870.00000000,98083.91000000,97367.45000000,97498.42000000,2127.33742000,1739419199999,207882415.59245390,404120,899.12101000,87871103.57141430
1739419200000,2025-02-13T04:00:00.000Z,97498.43000000,97564.83000000,95800.00000000,96070.23000000,3383.93788000,1739433599999,326501660.72547370,608209,1480.82660000,142845595.50123370
1739433600000,2025-02-13T08:00:00.000Z,96070.23000000,96336.00000000,95599.57000000,95925.11000000,3154.64728000,1739447999999,302866725.09769960,557117,1240.37193000,119117331.25978860
1739448000000,2025-02-13T12:00:00.000Z,95925.12000000,96480.06000000,95336.00000000,95998.00000000,5428.60469000,1739462399999,520722252.51817950,1095503,2517.76996000,241581123.70332660
1739462400000,2025-02-13T16:00:00.000Z,95998.00000000,96361.58000000,95217.36000000,95627.76000000,3689.67744000,1739476799999,353040155.94994530,797271,1677.17460000,160507173.03758630
1739476800000,2025-02-13T20:00:00.000Z,95627.75000000,96774.71000000,95600.00000000,96608.14000000,2137.57145000,1739491199999,205975036.50836660,447236,1036.89805000,99901240.02058520
1739491200000,2025-02-14T00:00:00.000Z,96608.13000000,97190.00000000,96356.41000000,97129.98000000,1805.79470000,1739505599999,174652922.97567610,309700,868.96502000,84072865.68535150
1739505600000,2025-02-14T04:00:00.000Z,97129.98000000,97248.60000000,96561.36000000,96944.09000000,1782.53303000,1739519999999,172651073.54557330,234558,775.68448000,75141757.13896830
1739520000000,2025-02-14T08:00:00.000Z,96944.09000000,97196.00000000,96799.99000000,96887.56000000,1758.38512000,1739534399999,170577450.28666410,263934,841.45423000,81635598.29709960
1739534400000,2025-02-14T12:00:00.000Z,96887.55000000,97568.28000000,96252.82000000,96924.39000000,3999.36783000,1739548799999,387327436.62603160,766397,1918.94641000,185890680.79515920
1739548800000,2025-02-14T16:00:00.000Z,96924.57000000,98826.00000000,96494.17000000,97940.45000000,6009.55921000,1739563199999,588552572.19392760,1194586,3236.18873000,316966431.28740620
1739563200000,2025-02-14T20:00:00.000Z,97940.44000000,98264.85000000,96697.56000000,97500.48000000,2817.38657000,1739577599999,274311763.24114270,730389,1420.07795000,138218016.44043650
1739577600000,2025-02-15T00:00:00.000Z,97500.47000000,97972.26000000,97223.58000000,97653.19000000,1506.43225000,1739591999999,147063478.64720420,330846,790.85751000,77200666.28482090
1739592000000,2025-02-15T04:00:00.000Z,97653.19000000,97780.73000000,97345.50000000,97346.26000000,1029.42986000,1739606399999,100411749.05430950,211318,410.14656000,40006726.29431270
1739606400000,2025-02-15T08:00:00.000Z,97346.27000000,97731.09000000,97301.77000000,97615.59000000,874.17838000,1739620799999,85267521.47399490,215600,410.73621000,40064205.94048190
1739620800000,2025-02-15T12:00:00.000Z,97615.59000000,97962.51000000,97426.57000000,97633.22000000,2009.35817000,1739635199999,196270566.11374320,389111,1074.57033000,104974945.48284060
1739635200000,2025-02-15T16:00:00.000Z,97633.21000000,97714.39000000,97304.38000000,97531.90000000,921.83788000,1739649599999,89879693.31688360,266360,411.90415000,40158294.47960080
1739649600000,2025-02-15T20:00:00.000Z,97531.91000000,97741.35000000,97414.05000000,97569.66000000,1008.14029000,1739663999999,98352385.17195660,281092,480.92726000,46917939.75192000
1739664000000,2025-02-16T00:00:00.000Z,97569.67000000,97704.47000000,97411.11000000,97547.17000000,935.38493000,1739678399999,91249516.08340200,191250,420.49207000,41020071.07474050
1739678400000,2025-02-16T04:00:00.000Z,97547.17000000,97682.04000000,97212.00000000,97248.98000000,746.42703000,1739692799999,72769664.18979040,135438,310.37773000,30265231.79680860
1739692800000,2025-02-16T08:00:00.000Z,97248.98000000,97388.89000000,97061.58000000,97336.00000000,1186.96965000,1739707199999,115415662.99168550,228479,541.62454000,52667258.91038920
1739707200000,2025-02-16T12:00:00.000Z,97335.99000000,97336.00000000,96645.35000000,96911.01000000,1883.07426000,1739721599999,182639394.86331680,314961,690.75289000,66996837.41245180
1739721600000,2025-02-16T16:00:00.000Z,96911.01000000,97169.15000000,96609.05000000,97058.47000000,1187.57052000,1739735999999,115135554.09096700,315775,677.09558000,65646383.46631760
1739736000000,2025-02-16T20:00:00.000Z,97058.47000000,97282.38000000,96046.18000000,96118.12000000,2251.99851000,1739750399999,217484450.07581150,410798,1079.38782000,104246634.00370900
1739750400000,2025-02-17T00:00:00.000Z,96118.12000000,96638.05000000,96023.17000000,96215.33000000,1866.57226000,1739764799999,179716778.74877830,366104,1051.02135000,101205774.55327200
1739764800000,2025-02-17T04:00:00.000Z,96215.32000000,96463.20000000,95800.00000000,96068.22000000,2725.98131000,1739779199999,262077787.12438450,359463,1146.67474000,110244050.62432990
1739779200000,2025-02-17T08:00:00.000Z,96068.21000000,96395.68000000,95937.05000000,96063.18000000,2282.57983000,1739793599999,219482144.08893790,390760,1098.15845000,105593969.84467250
1739793600000,2025-02-17T12:00:00.000Z,96063.17000000,97046.59000000,95564.00000000,95659.46000000,4434.60458000,1739807999999,427549752.57634840,643328,2323.84043000,224228598.67470990
1739808000000,2025-02-17T16:00:00.000Z,95659.45000000,95945.49000000,95205.00000000,95531.36000000,3482.13274000,1739822399999,332556168.35539260,708588,1606.25600000,153404636.00966030
1739822400000,2025-02-17T20:00:00.000Z,95531.36000000,96413.43000000,95488.90000000,95780.00000000,1700.17438000,1739836799999,163210895.28162610,362994,784.46468000,75302047.42955270
1739836800000,2025-02-18T00:00:00.000Z,95780.01000000,96322.97000000,95538.01000000,96200.00000000,1602.34370000,1739851199999,153826724.56613270,327276,831.77926000,79860419.56458760
1739851200000,2025-02-18T04:00:00.000Z,96200.00000000,96300.73000000,95254.12000000,95456.93000000,3176.48546000,1739865599999,303620783.27923030,556723,1341.23407000,128194344.15475160
1739865600000,2025-02-18T08:00:00.000Z,95456.92000000,95872.17000000,95050.00000000,95640.34000000,2483.18123000,1739879999999,237109495.53324670,448965,1164.45918000,111178581.50733940
1739880000000,2025-02-18T12:00:00.000Z,95640.35000000,96753.91000000,95200.00000000,95546.48000000,4474.04458000,1739894399999,429250731.96603630,992102,2254.51275000,216397194.93100650
1739894400000,2025-02-18T16:00:00.000Z,95546.49000000,95633.15000000,93388.09000000,94104.14000000,6846.15491000,1739908799999,645845478.32670800,1203263,2983.04591000,281283853.60395930
1739908800000,2025-02-18T20:00:00.000Z,94104.15000000,95685.00000000,93730.72000000,95671.74000000,4785.98483000,1739923199999,454341589.22065120,705919,2857.44250000,271404839.76034530
1739923200000,2025-02-19T00:00:00.000Z,95671.74000000,95961.54000000,95055.00000000,95710.26000000,2158.62817000,1739937599999,206273639.24275620,432282,1041.18405000,99500326.12669350
1739937600000,2025-02-19T04:00:00.000Z,95710.25000000,95846.15000000,95029.99000000,95687.71000000,3441.18957000,1739951999999,327989757.39184430,356639,1117.64679000,106585374.66285210
1739952000000,2025-02-19T08:00:00.000Z,95687.71000000,96468.99000000,95616.60000000,96422.60000000,2411.90713000,1739966399999,231787778.45599120,315193,1023.28957000,98372044.77529240
1739966400000,2025-02-19T12:00:00.000Z,96422.60000000,96700.00000000,95536.36000000,95943.74000000,3550.14153000,1739980799999,341466889.63943070,738586,1440.41741000,138567412.98576000
1739980800000,2025-02-19T16:00:00.000Z,95943.74000000,96480.00000000,95407.41000000,96206.54000000,2763.82004000,1739995199999,265520050.71826450,579684,1390.18984000,133601640.09767460
1739995200000,2025-02-19T20:00:00.000Z,96206.54000000,96899.99000000,96058.38000000,96644.37000000,2112.82310000,1740009599999,203779456.65496360,361841,1160.89041000,111960121.32765330
1740009600000,2025-02-20T00:00:00.000Z,96644.37000000,97362.83000000,96415.09000000,97055.25000000,2723.25483000,1740023999999,263935131.31744950,341429,1286.00508000,124643707.51160100
1740024000000,2025-02-20T04:00:00.000Z,97055.24000000,97339.11000000,96781.57000000,96867.92000000,2341.17162000,1740038399999,227251082.87657400,227894,1004.80357000,97529901.75618880
1740038400000,2025-02-20T08:00:00.000Z,96867.92000000,97384.03000000,96801.61000000,97207.92000000,1589.77673000,1740052799999,154479079.38653580,199450,825.17126000,80180454.05672210
1740052800000,2025-02-20T12:00:00.000Z,97207.93000000,98062.15000000,96799.42000000,96903.77000000,4401.17328000,1740067199999,428800120.41599740,692782,2242.09611000,218545774.85858830
1740067200000,2025-02-20T16:00:00.000Z,96903.76000000,98518.00000000,96888.00000000,98422.80000000,3819.64673000,1740081599999,374283360.68575070,561382,1939.14070000,189958105.42841850
1740081600000,2025-02-20T20:00:00.000Z,98422.80000000,98711.36000000,98000.00000000,98305.00000000,2182.36858000,1740095999999,214638050.04924320,364036,1059.21187000,104198670.56230830
1740096000000,2025-02-21T00:00:00.000Z,98305.01000000,98505.00000000,98084.06000000,98141.99000000,2303.63980000,1740110399999,226315585.99387910,298397,910.31352000,89439500.46143670
1740110400000,2025-02-21T04:00:00.000Z,98141.99000000,98610.17000000,98117.73000000,98179.76000000,2056.48148000,1740124799999,202212005.34658910,212965,982.07350000,96599492.46495490
1740124800000,2025-02-21T08:00:00.000Z,98179.77000000,98896.81000000,98111.11000000,98629.30000000,3470.69828000,1740139199999,341874391.39129790,427453,1920.32676000,189183896.09575780
1740139200000,2025-02-21T12:00:00.000Z,98629.31000000,99475.00000000,97177.31000000,98104.04000000,8919.82124000,1740153599999,878429034.72341600,1367542,4249.34147000,418733026.42045670
1740153600000,2025-02-21T16:00:00.000Z,98104.04000000,98757.00000000,95247.15000000,95285.11000000,9442.11583000,1740167999999,917491073.60871120,1438523,4170.22673000,405478846.20416090
1740168000000,2025-02-21T20:00:00.000Z,95285.11000000,96202.68000000,94871.95000000,96181.98000000,6056.52477000,1740182399999,577653826.50957090,783645,3081.29986000,293968885.20153570
1740182400000,2025-02-22T00:00:00.000Z,96181.99000000,96455.97000000,95770.49000000,96299.07000000,2247.97640000,1740196799999,216217677.79939190,288454,1054.29296000,101417292.63848810
1740196800000,2025-02-22T04:00:00.000Z,96299.08000000,96578.99000000,96273.85000000,96288.09000000,1394.90999000,1740211199999,134508164.92675040,216832,647.44314000,62432086.61117340
1740211200000,2025-02-22T08:00:00.000Z,96288.09000000,96611.53000000,96151.00000000,96580.00000000,2059.63477000,1740225599999,198546301.79949170,266309,1005.26368000,96932078.12493810
1740225600000,2025-02-22T12:00:00.000Z,96580.00000000,96980.00000000,96485.37000000,96592.00000000,2290.85469000,1740239999999,221446270.37240360,294675,1007.67514000,97416537.59345290
1740240000000,2025-02-22T16:00:00.000Z,96592.01000000,96823.53000000,96345.49000000,96639.99000000,2305.94545000,1740254399999,222767492.39082120,278445,1052.48588000,101702247.33110870
1740254400000,2025-02-22T20:00:00.000Z,96640.00000000,96700.00000000,96472.22000000,96551.01000000,968.85578000,1740268799999,93591226.53377760,161703,526.11971000,50822652.86838140
1740268800000,2025-02-23T00:00:00.000Z,96551.01000000,96650.00000000,96355.17000000,96414.00000000,1326.63672000,1740283199999,128002544.66236580,180142,490.22036000,47299694.91977830
1740283200000,2025-02-23T04:00:00.000Z,96414.00000000,96558.01000000,96143.99000000,96508.85000000,1245.52389000,1740297599999,120004215.12899820,181372,541.23161000,52149853.41013580
1740297600000,2025-02-23T08:00:00.000Z,96508.85000000,96508.86000000,96083.33000000,96115.99000000,1223.25286000,1740311999999,117737504.60350730,168027,624.55934000,60117953.51208220
1740312000000,2025-02-23T12:00:00.000Z,96115.99000000,96158.50000000,95414.25000000,95436.18000000,2752.94714000,1740326399999,263641357.17108390,403896,992.35275000,95053195.80692900
1740326400000,2025-02-23T16:00:00.000Z,95436.19000000,95876.00000000,95227.94000000,95755.99000000,2646.03752000,1740340799999,252935581.74016410,270975,1007.05233000,96274066.50760140
1740340800000,2025-02-23T20:00:00.000Z,95756.00000000,96332.44000000,95522.78000000,96258.00000000,1690.45100000,1740355199999,162070808.48490480,252956,964.51628000,92487220.25449880
1740355200000,2025-02-24T00:00:00.000Z,96258.00000000,96500.00000000,95311.00000000,95433.21000000,2641.40258000,1740369599999,253505786.36455340,509453,1227.04990000,117827068.24199040
1740369600000,2025-02-24T04:00:00.000Z,95433.21000000,95945.00000000,95078.01000000,95872.02000000,3077.64753000,1740383999999,294041671.12951900,401979,1634.33095000,156171549.95668490
1740384000000,2025-02-24T08:00:00.000Z,95872.02000000,96177.18000000,95355.00000000,95821.45000000,3284.07984000,1740398399999,314224781.81584300,462756,1644.57347000,157422238.24001720
1740398400000,2025-02-24T12:00:00.000Z,95821.45000000,96095.32000000,93817.06000000,94323.95000000,7573.60951000,1740412799999,718973922.50069910,1110152,3316.64404000,315016513.70243210
1740412800000,2025-02-24T16:00:00.000Z,94323.95000000,95194.59000000,93666.22000000,93943.51000000,5598.80012000,1740427199999,529308266.83929080,1075367,2653.78597000,250928937.40916730
1740427200000,2025-02-24T20:00:00.000Z,93943.52000000,94571.43000000,91349.26000000,91552.88000000,9374.56341000,1740441599999,871755166.79547140,1412977,3962.24933000,369107260.32448120
1740441600000,2025-02-25T00:00:00.000Z,91552.88000000,92540.69000000,90912.01000000,92153.93000000,8746.45217000,1740455999999,803286837.06092820,1561887,4240.86391000,389700351.64189160
1740456000000,2025-02-25T04:00:00.000Z,92153.93000000,92327.88000000,88200.00000000,89320.01000000,14740.56517000,1740470399999,1330292809.04583160,1685478,6084.01214000,548650888.11737090
1740470400000,2025-02-25T08:00:00.000Z,89320.01000000,90000.00000000,86888.10000000,89239.39000000,17685.20523000,1740484799999,1566811967.62690150,2213686,7651.63664000,678208527.33435860
1740484800000,2025-02-25T12:00:00.000Z,89239.39000000,89544.40000000,86050.99000000,87231.26000000,18057.21390000,1740499199999,1586803172.80306450,2183289,8126.63836000,714233779.02768180
1740499200000,2025-02-25T16:00:00.000Z,87231.63000000,88065.45000000,86157.69000000,87947.25000000,10667.84575000,1740513599999,929129846.67234820,1623524,5097.94597000,444186100.52418520
1740513600000,2025-02-25T20:00:00.000Z,87947.24000000,89460.17000000,87622.64000000,88680.40000000,8435.82889000,1740527999999,746657867.69539990,1021281,4621.05573000,409001724.82956210
1740528000000,2025-02-26T00:00:00.000Z,88680.39000000,89414.15000000,88148.48000000,88900.00000000,3505.34849000,1740542399999,310860771.48768360,635478,1752.76631000,155456845.83966870
1740542400000,2025-02-26T04:00:00.000Z,88900.01000000,89245.29000000,88392.45000000,88720.02000000,3843.49941000,1740556799999,341339770.78989640,588500,1711.66371000,152022516.88549330
1740556800000,2025-02-26T08:00:00.000Z,88720.01000000,89314.45000000,88138.00000000,88616.80000000,4175.40587000,1740571199999,370998922.98314340,579538,2240.91933000,199141433.59565160
1740571200000,2025-02-26T12:00:00.000Z,88616.80000000,88674.00000000,85418.72000000,87567.53000000,13226.48272000,1740585599999,1153244254.51963820,2121504,6516.71603000,568489525.70677760
1740585600000,2025-02-26T16:00:00.000Z,87567.53000000,87806.62000000,83418.00000000,83856.99000000,17635.66389000,1740599999999,1503322143.70208760,2551859,8671.78193000,738674433.56372490
1740600000000,2025-02-26T20:00:00.000Z,83856.98000000,85400.00000000,82256.01000000,84250.09000000,14507.14371000,1740614399999,1218664062.15402690,2013127,7183.33719000,603906093.22767110
1740614400000,2025-02-27T00:00:00.000Z,84250.09000000,85466.55000000,84026.96000000,85226.32000000,6905.39830000,1740628799999,584665941.51616820,1107289,3518.95373000,298020258.70863410
1740628800000,2025-02-27T04:00:00.000Z,85226.32000000,86737.00000000,84694.29000000,86272.01000000,5489.64417000,1740643199999,470746895.09742610,880940,2871.39865000,246268219.50435710
1740643200000,2025-02-27T08:00:00.000Z,86272.01000000,87078.46000000,85846.87000000,86698.60000000,4102.58827000,1740657599999,354429736.86508280,773031,2188.26602000,189085662.58376700
1740657600000,2025-02-27T12:00:00.000Z,86698.60000000,86795.90000000,84640.75000000,85500.84000000,12382.79075000,1740671999999,1062087200.21967240,1448749,4864.42679000,417420710.30080460
1740672000000,2025-02-27T16:00:00.000Z,85500.84000000,85691.51000000,83614.75000000,84113.98000000,6757.93459000,1740686399999,571788761.03984720,1142695,3294.63734000,278787911.53969830
1740686400000,2025-02-27T20:00:00.000Z,84113.98000000,84927.84000000,82716.49000000,84708.58000000,6867.09831000,1740700799999,575020356.48396560,1004877,3618.03716000,303143150.64450170
1740700800000,2025-02-28T00:00:00.000Z,84708.57000000,84892.85000000,79532.00000000,80452.44000000,24103.21319000,1740715199999,1961371495.37911580,2426905,10934.79793000,889776130.54978110
1740715200000,2025-02-28T04:00:00.000Z,80452.89000000,80969.69000000,78820.06000000,79204.59000000,17998.86851000,1740729599999,1435425445.90251880,2483996,8767.67546000,699267307.27358530
1740729600000,2025-02-28T08:00:00.000Z,79204.60000000,80854.46000000,78258.52000000,80513.38000000,11953.82317000,1740743999999,951396814.48349550,1744338,5777.87957000,460161041.13421200
1740744000000,2025-02-28T12:00:00.000Z,80512.97000000,84425.89000000,80075.47000000,84005.05000000,15625.08311000,1740758399999,1283306185.94545560,2246726,8060.02739000,662390396.40186080
1740758400000,2025-02-28T16:00:00.000Z,84005.05000000,85120.00000000,83196.71000000,84449.99000000,9640.81267000,1740772799999,811199019.22314360,1566887,4616.06656000,388658047.03161150
1740772800000,2025-02-28T20:00:00.000Z,84450.00000000,84795.03000000,83600.00000000,84349.94000000,4326.23904000,1740787199999,364006275.75694940,875364,2068.40596000,174038253.41934900
1740787200000,2025-03-01T00:00:00.000Z,84349.95000000,85678.11000000,83824.78000000,85330.84000000,5097.79792000,1740801599999,432255124.29894670,779615,2846.31060000,241407664.14759400
1740801600000,2025-03-01T04:00:00.000Z,85330.83000000,86558.00000000,84740.15000000,84740.15000000,7178.39161000,1740815999999,612852118.48876350,647986,2899.04181000,247938707.99566650
1740816000000,2025-03-01T08:00:00.000Z,84740.16000000,85508.79000000,84382.62000000,84632.79000000,4837.66151000,1740830399999,411040485.73029420,570102,1869.16745000,158864682.95380720
1740830400000,2025-03-01T12:00:00.000Z,84632.79000000,84943.08000000,84334.39000000,84800.00000000,3556.79693000,1740844799999,300908807.19906860,638980,1539.03928000,130188729.09277360
1740844800000,2025-03-01T16:00:00.000Z,84800.01000000,85591.84000000,84700.00000000,85485.41000000,2835.44610000,1740859199999,241404413.91755860,593117,1428.52351000,121619145.80267950
1740859200000,2025-03-01T20:00:00.000Z,85485.41000000,86262.74000000,85285.88000000,86064.53000000,2278.96057000,1740873599999,195542558.21801120,470928,1166.02504000,100074892.54583170
1740873600000,2025-03-02T00:00:00.000Z,86064.54000000,86498.00000000,85611.79000000,85873.07000000,2403.83782000,1740887999999,206904091.57222020,607596,1273.71276000,109660742.08582400
1740888000000,2025-03-02T04:00:00.000Z,85873.06000000,86589.97000000,85531.87000000,86232.42000000,2216.14356000,1740902399999,190629766.45755670,459623,964.68191000,83018920.16165980
1740902400000,2025-03-02T08:00:00.000Z,86232.42000000,86263.23000000,85633.13000000,86105.89000000,2080.95926000,1740916799999,178786796.66597560,445065,1117.21401000,95986163.06873630
1740916800000,2025-03-02T12:00:00.000Z,86105.88000000,88673.09000000,85050.60000000,87427.99000000,9943.16012000,1740931199999,863739869.61125000,1346646,5324.10407000,462790849.06619100
1740931200000,2025-03-02T16:00:00.000Z,87428.00000000,95000.00000000,87278.51000000,93522.00000000,30318.42056000,1740945599999,2785859811.78778350,3314569,16172.36441000,1485025307.05978230
